URL,Title,Location,Price_Per_Month,Property Type,Bedrooms,Bathrooms/WCs,Floor area,Floor Number,Deposit,Min. lease term,Availability,Price per sq.ft.,Car parking spaces,Furnishing Status,Advance payment,Short term,Description,Features
https://www.lankapropertyweb.com/rentals/property_details-5842183.html,(NAR290) Furnished Modern Luxury Apartment for Rent in Shangri-La Colombo 2,Colombo 2,"Rs. 900,000",Apartment,2,2,1200 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 750 Per Month,1,Furnished,N/A,N/A,"⭕️ Address	: Colombo 2, ⭕️ Bedrooms	: 02, ⭕️ Bathrooms	: 02, ⭕️ sqft		: 1200 sqft, ⭕️ Status	: Availble Now, ⭕️ Furnished status	: Furnished, ⭕️ Apartment Complex	: Shangri-La, ⭕️ Floor Area 		: 05th, ￭ Peaceful surrounding, Exclusive Neighborhood, ￭ Sea views, 🟩 Property Features, ⭕️ 02 bedrooms, ⭕️ 02 bathrooms, ⭕️ Living area, ⭕️ Dining area, ⭕️ TV Lobby, ⭕️ Kitchen with Pantry, 🟩 Amenities, ⭕️ Fully Tiled, ⭕️ Balcony, ⭕️ Ceiling Fan, ⭕️ Air Conditioned, ⭕️ Hot water, 🟩 common facilities, ⭕️ Parking spaces, ⭕️ Power Backup, ⭕️ Fire Detection & Safety, ⭕️ Elevators, ⭕️ 24/7 security, ⭕️ CCTV Security, ⭕️ Swimming Pool, ⭕️ Gymnasium, ## Half month Agent Fee ##, Viewings can be arranged by prior appointment only, ♻️ Close to International Schools, Hospitals, Banks, Super Markets, ♻️ All infrastructure perfectly available including waste collection service., ♻️ There is no legal or financial issues associated with the property., 🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹, 📞 Feel free to call for an appointment or for More information Contact, PEO Land Real Estate (Pvt) Ltd, GENUINE BUYERS ONLY, *NO BROKERS*, (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න), Social Media :, Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842180.html,⭕️ (s1017) බත්තරමුල්ල කොස්වත්තේ දෙමහල් නිවසක් කුලියට දීමට ඇත.,Battaramulla,"Rs. 175,000",House,4,2,1800 sq.ft.,N/A,N/A,N/A,Available Now,N/A,N/A,Unfurnished,N/A,N/A,"*Rs.175,000*/ per month, *Description*, ⭕️ (S1017) Two Storey House for Rent in Battaramulla Koswatta, S1017, *The house will be handed over to you only after all the work is completed*., ⭕️ Address	: Battaramulla, koswatta, ⭕️ Bedrooms	: 04, ⭕️ Bathrooms	: 02, ⭕️ House sqft	: 1800 sqft, ⭕️ Land size	: 10.0 perches, Peaceful surrounding, Exclusive Neighborhood, 🟩 Property Features, ⭕️ 04 bed rooms, ⭕️ 02 Bathrooms, ⭕️ Living Area, ⭕️ Dining Area, ⭕️ Kitchen with Modern Pantry, 🟩 Amenities, ⭕️ Tv lobby area, ⭕️ Specious balcony, ⭕️ Hot water facilities, ⭕️ CCTV, ⭕️ Car pouch with electric roller gate, ## 𝗛𝗮𝗹𝗳 𝗠𝗼𝗻𝘁𝗵 𝗔𝗴𝗲𝗻𝘁 𝗙𝗲𝗲 ##, ## 6 months refundable deposit ##, **************************, 🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹, 📞 Feel free to call for an appointment or, for More information Contact, Peo Land Real Estate (Pvt) Ltd, 📞 හමුවීමක් සඳහා අමතන්න හෝ, වැඩිදුර තොරතුරු සඳහා අමතන්න, පියෝ ලෑන්ඩ් රියල් එස්ටේට් (පුද්) සමාගම, GENUINE BUYERS ONLY, *NO BROKERS*, (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න), Social Media:",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842484.html,Modern House for rent in Ratmalana,Rathmalana,"Rs. 200,000",House,3,2,3200 sq.ft.,N/A,N/A,N/A,Available Now,N/A,N/A,Furnished,N/A,N/A,"200 000/= a month, 📍 Maliban junction, Property Type: House, No. Of Bedrooms:	 3, Width of approach road: 30 feet., Bathrooms/WCs:	2, Floor area:	(in sqft) - 3200, No of floors:	2, Car parking spaces:	 3 (1 covered parking), Furnishing status:	 furnished, Age of Building:	 10 years, Finishes (notable brands can be listed out):, Area of land:	(in perches) - 12, Availability: immediate, Any other special notes:, * Front and back balconies,, * Washing machine area, * Open pantry and covered kitchen with pantry, * Seating area with open garden",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842483.html,Space in Commercial Building for Rent - Maradana,Maradana,Rs. 260,Building,N/A,N/A,20200 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 260,N/A,N/A,N/A,N/A,"Asking Rental:, = LKR 260 per sqft, = LKR 300 per sqft, 📍 JFI Tower 3, Maradana, Title: Office space, Internal area: 16000 sqft and 4200 sqft, Furniture status: Unfurnished, No of washrooms: 2 (each floor), Parking set up:(each floor), Air conditioning status: Available, Flooring: Tiled, Any other notes:, - Rooftop Cafeteria, Lift status: Available (3 main + 1 service), Backup generator: Available (2), Availability: Available",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842482.html,Property for Rent off Horton Place,Colombo 7,"Rs. 1,500,000",House,5,4,3500 sq.ft.,N/A,N/A,N/A,Available Now,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.lankapropertyweb.com/rentals/property_details-5842474.html,House for rent in Galle,"Abdul Wahab Mawatha, Galle","Rs. 35,000",House,2,2,1650 sq.ft.,N/A,3 Months,6 Months,Available Now,N/A,N/A,Unfurnished,1 Months,Yes,"A well-maintained and spacious home available for rent right in Galle town—perfect for those who appreciate a calm, peaceful, and family-friendly environment., This lovely house includes:, ✔️ 2 comfortable bedrooms, ✔️ Hall / living area with good natural light, ✔️ 2 bathrooms (including 1 attached), ✔️ Located in a quiet and safe neighbourhood within Galle town limits, ✔️ Suitable for small, responsible families who value tranquility, A great opportunity to live in a convenient yet peaceful location, close to all essential amenities., If you’re looking for a quiet, clean, and comfortable home, this is the place for you., * Strictly no brokers and no sub-letting.",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842471.html,￭ Havelock City ￭ 4BR Apartment For Rent ￭ (NK11046),Colombo 5,"Rs. 550,000",Apartment,4,3,1711 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 321 Per Month,N/A,Unfurnished,N/A,No,N/A,"AC ROOMS, SWIMMING POOL, LUXURY SPECS, LANDLINE TEL, GARAGE, GYM, BALCONY, JOGGING TRACK, MINI MART, BUSINESS CENTER, SPORT FACILITIES, GATED COMMUNITY"
https://www.lankapropertyweb.com/rentals/property_details-5842470.html,"Apartment for Rent - Cinnamon Life - Residence Tower - Colombo 02 | LKR 800,000",Colombo 2,"Rs. 800,000",Apartment,3,3,1650 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 485 Per Month,2,Furnished,N/A,N/A,N/A,"SWIMMING POOL, 24 HOUR SECURITY, GYM, MAID'S ROOM, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-5842462.html,￭ The Residences at One Galle Face ￭ 3BR Apartment For Rent ￭ (NK11048),Colombo 2,"Rs. 1,233,000($ 4,000)",Apartment,3,3,2271 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 543 Per Month,N/A,Furnished,N/A,N/A,"￭ The Residences at One Galle Face ￭ 3BR Apartment For Rent ￭ (NK11048), ￭ 2,271 sq.ft, ￭ Higher Floor, ￭ Sea View, ￭ 03 Bedrooms:, ￭ 03 Bathrooms, ￭ Domestic Quarters & Toilet, ￭ Parking: Sheltered Parking for Tenant & Visitors, ￭ Amenities: Utility Room, Storage Room, Spacious Kitchen with Essential Appliances, Large Balcony, Swimming Pool, Gym, On-Site Luxury Mall with Supermarket, Cinema, Restaurants, Business Centers, Tight Security, Stand-By Power, ￭ Rental Ask: USD. 4,000/= per month (Fully Furnished), ￭ Please Mention Property Code (NK11048) When Inquiring.","AC ROOMS, BEACHFRONT / SEA VIEW, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, LANDLINE TEL, HOME SECURITY SYSTEM, GYM, BALCONY, GAME ROOM, BUSINESS CENTER, ATTACHED TOILETS, CAFE / RESTAURANT"
https://www.lankapropertyweb.com/rentals/property_details-5842447.html,￭ TRI-ZEN Colombo 02 ￭ 2BR Apartment For Sale ￭ (NK107044),Colombo 2,N/A,Apartment,2,1,730 sq.ft.,N/A,N/A,N/A,Available Now,N/A,N/A,Semi-furnished,N/A,No,"￭ TRI-ZEN Colombo 02 ￭ 2BR Apartment For Sale ￭ (NK107044), ￭ 730 sq.ft, ￭ Higher Floor, ￭ Bedrooms: 02, ￭ Bathrooms: 01, ￭ Town Hall View, ￭ Amenities: Brand-New Unit, Included Appliances (Fridge, Microwave Oven, Washer/Dryer), High-Floor Residence, Prime Colombo 02 Location, ￭ Selling Price: LKR 62 Million, ￭ Please Mention Property Code (NK107044) When Inquiring.","AC ROOMS, SWIMMING POOL, LUXURY SPECS, GARAGE, GYM, BALCONY, KIDS PLAY AREA, SPORT FACILITIES, GARBAGE REMOVAL"
https://www.lankapropertyweb.com/rentals/property_details-5842429.html,￭ Colombo 07 ￭ House For Rent ￭ (NK11042),Colombo 7,"Rs. 770,000($ 2,500)",House,4,3,4000 sq.ft.,N/A,N/A,N/A,Available Now,N/A,N/A,Unfurnished,N/A,No,"￭ Colombo 07 ￭ House For Rent ￭ (NK11042), ￭ 4,000 sq.ft, ￭ 04 Bedrooms, ￭ 04 Bathrooms, ￭ 01 Study room, ￭ Parking: 02-Car Garage (Roller Gate), ￭ Amenities: Private Balcony (Top Floor), Utility Area, Spacious Layout Across All Floors, Prime Horton Place Location, ￭ Rental Ask: USD. 2,500/= (Slightly Negotiable), ￭ Please Mention Property Code (NK11042) When Inquiring.","AC ROOMS, LUXURY SPECS, MAINLINE WATER, LAWN GARDEN, ATTACHED TOILETS, MAID'S ROOM"
https://www.lankapropertyweb.com/rentals/property_details-5842420.html,￭ Colombo 05 ￭ Brand-New House For Rent ￭ (NK11040),Colombo 5,"Rs. 850,000",House,6,6,4176 sq.ft.,N/A,N/A,N/A,Available Now,N/A,N/A,Unfurnished,N/A,No,"￭ Colombo 05 ￭ Brand-New House For Rent ￭ (NK11040), ￭ 4,176 sq.ft, ￭ 08 Perches, ￭ Bedrooms: 06, ￭ Bathrooms: 06, ￭ Parking: 03–04 Vehicles, ￭ Domestic Quarters: Maid’s Room + Driver’s Room (Both with Toilets), ￭ Amenities: Open-Concept Pantry/Dining/Sitting Areas, Multiple Balconies, Utility Room, Double-Height Ceiling (Second Floor), Separate Doors for Upper Floors, Dual Electricity & Water Meters, Two Gates (Roller + Sliding), Solar Connection for Ground & First Floors, ￭ Rental Ask: LKR. 850,000/= (Negotiable), ￭ Please Mention Property Code (NK11040) When Inquiring.","BRAND NEW, LUXURY SPECS, MAINLINE WATER, GARAGE, MAID'S ROOM, MAID'S TOILET"
https://www.lankapropertyweb.com/rentals/property_details-5842415.html,House for Rent Kandana,Kandana,"Rs. 450,000",House,7,6,5000 sq.ft.,N/A,N/A,N/A,Available Now,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.lankapropertyweb.com/rentals/property_details-5842396.html,Canterbury Garden 3 Bedrooms Apartment For Rent in Piliyandala - EA859,Piliyandala,"Rs. 170,000",Apartment,3,N/A,946 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 180 Per Month,N/A,N/A,N/A,N/A,"Canterbury Garden 3 Bedrooms Apartment For Rent in Piliyandala - EA859, ￭ Canterbury Golf Resort, ￭ 400m to Horana main road, ￭ 7 Km to Kahathuduwa interchange., ￭ 3 Bedrooms, ￭ 2 Bathrooms, ￭ 946 Sqft, ￭ A Block, ￭ Pantry, ￭ Spacious Living, ￭ Dining Area, ￭ Sevant room and toilet, ￭ Golf course, ￭ Swimming pool, ￭ Gymnasium, ￭ Day care center, ￭ 1 Parking slot, Price: Rs. 170,000/= Per Month, Property Code: EA859, ( Please mention the Property Code during the call )",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842394.html,Clearpoint Residence 3BR Furnished Apartment For Rent in Rajagiriya - EA857,Rajagiriya,"Rs. 500,000",Apartment,3,N/A,2400 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 208 Per Month,N/A,N/A,N/A,N/A,"Clearpoint Residence 3BR Furnished Apartment For Rent in Rajagiriya - EA857, ￭ Clearpoint Residencies, ￭ 5min drive to parliament, ￭ 3 Bedrooms, ￭ 2 Bathrooms + Toilet, ￭ 2400 Sqft, ￭ Power Room, ￭ Fully Furnished, ￭ Garage with 2 Car Parking, ￭ Swimming pool, ￭ Gym, ￭ Hot water, ￭ all room AC, ￭ Waterfront City View, ￭ Saparete Maid's room With Saparete Bath and Toilet, Rs. 500,000/= Per Month, Property Code: EA857, (Please mention the Property Code during the call)",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842392.html,Luxury Apartment for Rent in Colombo City Center - EA855,Colombo 2,"Rs. 1,050,000",Apartment,3,N/A,2600 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 404 Per Month,N/A,N/A,N/A,N/A,"Luxury Apartment for Rent in Colombo City Center - EA855, ￭ Only foreigners, ￭ Colombo City Center, ￭ 3 Bedrooms, ￭ 3 Bathrooms, ￭ 2600 sqft, ￭ Living, ￭ Dining, ￭ Kitchen with Pantry, ￭ Unfurnished, ￭ Gym, Pool,, ￭ Sea View, ￭ Direct access to the Colombo City Center mall from the apartments, ##A Half-month agent fee applies##, Rent: 3500 USD Per Month, Property Code: EA855, ( Please mention the Property Code during the call )",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842391.html,Canterbury Garden Furnished 3BR Apartment For Rent in Piliyandala - EA847,Piliyandala,"Rs. 160,000",Apartment,3,N/A,946 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 169 Per Month,N/A,N/A,N/A,N/A,"Canterbury Garden Furnished 3BR Apartment For Rent in Piliyandala - EA847, ￭ Canterbury Golf Apartments, ￭ Piliyandala, ￭ 3 Spacious bedrooms, ￭ 2 Modern bathrooms, ￭ 946 Sqft, ￭ Living, ￭ Dining, ￭ Fully equipped kitchen, ￭ Kitchen with Pantry, ￭ Fully furnished, ￭ Golf Course View, ￭ Swimming pool and Gym, ￭ Maids’ bathroom, ￭ 1 parking slot and Separate car park for visitors, Rs.160,000/= Per Month (Including Management fee), Property Code: EA847, ( Please mention the Property Code during the call )",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842389.html,Luxury Apartment for Rent in Colombo City Center - EA846,Colombo 2,"Rs. 550,000",Apartment,2,N/A,1250 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 440 Per Month,N/A,N/A,N/A,N/A,"Luxury Apartment for Rent in Colombo City Center - EA846, ￭ Colombo City Center, ￭ 2 Bedrooms, ￭ 2 Bathrooms, ￭ 1,250 sqft, ￭ Living, ￭ Dining, ￭ Kitchen with Pantry, ￭ Fully Furnished, ￭ Gym, Pool,, ￭ Scenic views of the Lotus Tower and Beira lake, ￭ Recreation area and rooftop facilities, ￭ Direct access to the Colombo City Center mall from the apartments, Rs. 550,000/= Per Month, Property Code: EA846, ( Please mention the Property Code during the call )",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842387.html,Fully Furnished Luxary Apartment For Rent in Colombo 7 - EA845,Colombo 7,"Rs. 650,000",Apartment,3,N/A,1706 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 381 Per Month,N/A,N/A,N/A,N/A,"Fully Furnished Luxary Apartment For Rent in Colombo 7 - EA845, ￭ The Grand, Ward Place, ￭ 3 Bedrooms with A/C, ￭ 2 Bathrooms with hot water, ￭ 1706 square feet, ￭ West tower, ￭ Open pantry, ￭ City view & Sea view, ￭ Living space, ￭ Servant's room & bathroom, ￭ Gymnasium, ￭ Swimming pool, ￭ 2 parking slots(one stacker), ￭ 24/7 security, Rs. 650,000/= Per Month, Property Code: EA845, ( Please mention the Property Code during the call )",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842386.html,Fully Furnished Luxary Apartment For Rent in Colombo 7 - EA837,Colombo 7,"Rs. 650,000",Apartment,3,N/A,1706 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 381 Per Month,N/A,N/A,N/A,N/A,"Fully Furnished Luxary Apartment For Rent in Colombo 7 - EA837, ￭ 3 Bedrooms with A/C, ￭ 1706 square feet, ￭ City view, ￭ Living space, ￭ Servant's room & bathroom, ￭ Gymnasium, ￭ Swimming pool, ￭ 2 parking slots(one stacker), ￭ 24/7 security, Rent: Rs. 650,000/= Per Month, Property Code: EA837, ( Please mention the Property Code during the call )",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842382.html,￭ Tri-zen ￭ 2BR Apartment For Rent ￭ (NK11034),Colombo 2,"Rs. 385,000($ 1,250)",Apartment,2,1,720 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 535 Per Month,N/A,Semi-furnished,N/A,No,N/A,"AC ROOMS, SWIMMING POOL, LUXURY SPECS, LANDLINE TEL, OUTDOOR GARDEN, GYM, BALCONY, LAUNDRY, GARBAGE REMOVAL"
https://www.lankapropertyweb.com/rentals/property_details-5842379.html,Colombo city center 2BR Luxury Apartment For Rent in Colombo 2 - EA832,Colombo 2,"Rs. 540,000",Apartment,2,N/A,1249 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 432 Per Month,N/A,N/A,N/A,N/A,"Colombo city center 2BR Luxury Apartment For Rent in Colombo 2 - EA832, ￭ Colombo city center, ￭ 2 Bedroom, ￭ 2 Bathrooms, ￭ 1249 Sqft, ￭ Living, ￭ Dining, ￭ Kitchen with Pantry, ￭ Pool and Gym, ￭ Balcony, ￭ Fully Furnished, ￭ Facing the Lotus Tower & City & Sea view from the other., Rent: Rs. 1800 USD (Negotiable), Property Code: EA832, ( Please provide the relevant property code via the call )",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842376.html,Cinnamon Life - Apartment For Rent in Colombo 2 - EA831,Colombo 2,"Rs. 600,000",Apartment,2,N/A,1230 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 488 Per Month,N/A,N/A,N/A,N/A,"Cinnamon Life - Apartment For Rent in Colombo 2 - EA831, ￭ Resident Tower, ￭ 2 Bedrooms, ￭ 2 Bathrooms, ￭ 1230 Sqft, ￭ Living, ￭ Dining, ￭ Kitchen, ￭ Pantry, ￭ Gym and pool, ￭ Lotus tower View, ￭ Fully furnished, Rent: 2000 USD Per Month, Property Code: EA831, ( Please mention the Property Code during the call)",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842375.html,Canterbury Golf 2 Bedrooms Apartment For Rent in Piliyandala - EA829,Piliyandala,"Rs. 200,000",Apartment,2,N/A,935 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 214 Per Month,N/A,N/A,N/A,N/A,"Canterbury Golf 2 Bedrooms Apartment For Rent in Piliyandala - EA829, ￭ Canterbury Golf Resort, ￭ 400m to Horana main road, ￭ 7 Km to Kahathuduwa interchange., ￭ 2 Bedrooms, ￭ 2 Bathroom, ￭ 935 Sqft, ￭ Pantry, ￭ Fully Furnished, ￭ Living space, ￭ Golf course, ￭ Swimming pool, ￭ Gymnasium, ￭ Tennis courts, ￭ Brand New, ￭ Day care center, ￭ Kiddies area, ￭ 1 Parking slot, Rent: Rs. 200,000/= Per Month, Property Code: EA829, ( Please mention the Property Code during the call )",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842374.html,Cinnamon Life - 02 Bedroom Furnished Apartment for Rent in Colombo 02 (A3828),Colombo 2,"Rs. 525,000",Apartment,2,2,1130 sq.ft.,N/A,None,None,Available Now,Rs. 465 Per Month,N/A,Furnished,N/A,N/A,N/A,N/A
https://www.lankapropertyweb.com/rentals/property_details-5842370.html,OnThree20 - 05 Bedroom Furnished Apartment for Rent in Colombo 02 (A453),Colombo 2,"Rs. 800,000",Apartment,5,3,1976 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 405 Per Month,N/A,Furnished,N/A,N/A,N/A,N/A
https://www.lankapropertyweb.com/rentals/property_details-5842368.html,Platinum One - Sea view 3BR Apartment For Rent in Colombo 3 - EA827,Colombo 3,"Rs. 450,000",Apartment,3,N/A,1650 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 273 Per Month,N/A,N/A,N/A,N/A,"Platinum One - Sea view 3BR Apartment For Rent in Colombo 3 - EA827, ￭ 3 Bedroom, ￭ 3 Bathroom, ￭ Living, ￭ Dining, ￭ Kitchen with Pantry, ￭ 1650 Sqft, ￭ 1 parking,, ￭ Swimming Pool, ￭ Gym, ￭ Fully furnished, ￭ Maids room and bathroom, Rent: 1500 USD Per Month, Property Code: EA827, ( Please provide the relevant property code via the call )",N/A
https://www.lankapropertyweb.com/rentals/property_details-5842366.html,Cinnamon Life - 02 Bedroom Furnished Apartment for Rent in Colombo 02 (A4684),Colombo 2,"Rs. 660,000",Apartment,2,2,1130 sq.ft.,N/A,None,None,Available Now,Rs. 584 Per Month,N/A,Furnished,N/A,N/A,N/A,N/A
https://www.lankapropertyweb.com/rentals/property_details-5842362.html,"3 Bedroom Apartment for Rent – Rajagiriya | LKR 350,000 (EM1458)",Rajagiriya,"Rs. 350,000",Apartment,3,3,1700 sq.ft.,N/A,N/A,N/A,Available Now,Rs. 206 Per Month,N/A,Furnished,N/A,N/A,"3 Bedroom Apartment for Rent – Rajagiriya | LKR 350,000 (EM1458), Code: IR-2/12, Property Details:, Location: Iconic 110, Parliament Road, Rajagiriya, Property Type: Fully Furnished Apartment, Floor Area: 1,700 sqft, Bedrooms: 3 Bedrooms, Bathrooms: 3 Washrooms and Maid’s Room with Attached Washroom, Floor: Mid Floor, View: City and Parliament Road View, Condition: Fully Furnished and Fully Air Conditioned, Parking: Private Parking Included, Availability: Minimum 1 Year Lease, Features and Amenities:, This fully furnished apartment at Iconic 110 offers spacious and comfortable living with excellent city and Parliament Road views. The complex provides a range of conveniences including full security, an on-site supermarket, laundry, salon, gym, swimming pool, tennis court, basketball court, steam room, jacuzzi, indoor and outdoor kids’ play areas, meeting room, entertainment hall, party hall, and a large rooftop area. Ideal for tenants seeking a well-equipped home in a highly accessible location., Price: LKR 350,000 per month, Lease Terms: One year rent in advance and two months security deposit, Please note, professional fee is applicable., Please contact Emil Realtors for further details.","AC ROOMS, SWIMMING POOL, 24 HOUR SECURITY, LUXURY SPECS, CABLE/SAT TV, HOT WATER, LANDLINE TEL, GARAGE, GYM, BACKUP GENERATOR, FIRE DETECTION, LP GAS, GATED COMMUNITY, GARBAGE REMOVAL, MAID'S ROOM, MAID'S TOILET, OVERHEAD WATER STORAGE"
